,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"w[0,0]",0.007,1.005,-1.915,1.878,0.009,0.013,12034.0,5434.0,1.0
"w[0,1]",0.001,1.002,-1.884,1.836,0.01,0.012,10100.0,5779.0,1.0
"w[0,2]",0.001,0.981,-1.785,1.83,0.009,0.013,10871.0,5220.0,1.0
"w[0,3]",0.001,1.024,-1.969,1.946,0.01,0.013,11291.0,5909.0,1.0
"w[0,4]",0.005,1.006,-1.82,1.996,0.009,0.012,12042.0,6464.0,1.0
"w[0,5]",-0.002,0.987,-1.85,1.837,0.009,0.012,11563.0,6153.0,1.0
"w[0,6]",-0.006,1.0,-1.809,1.965,0.008,0.012,14261.0,5890.0,1.0
"w[1,0]",-0.447,0.821,-1.996,1.129,0.009,0.008,9324.0,5589.0,1.0
"w[1,1]",-0.013,0.992,-1.923,1.775,0.009,0.012,13026.0,5957.0,1.0
"w[1,2]",-0.002,0.998,-1.85,1.913,0.009,0.013,13444.0,5433.0,1.0
"w[1,3]",0.044,0.996,-1.83,1.917,0.009,0.012,11286.0,5753.0,1.0
"w[1,4]",0.004,0.994,-1.787,1.958,0.009,0.012,11181.0,5612.0,1.0
"w[1,5]",0.005,0.994,-1.896,1.792,0.009,0.012,11664.0,5591.0,1.0
"w[1,6]",0.001,0.997,-1.906,1.856,0.009,0.013,11874.0,5824.0,1.0
"w[2,0]",0.003,1.007,-1.868,1.885,0.009,0.012,12723.0,6024.0,1.0
"w[2,1]",-0.008,0.991,-1.84,1.869,0.009,0.012,12313.0,6140.0,1.0
"w[2,2]",0.002,0.985,-1.784,1.901,0.009,0.012,10941.0,6274.0,1.0
"w[2,3]",0.011,0.982,-1.85,1.862,0.01,0.011,10577.0,5901.0,1.0
"w[2,4]",0.006,0.988,-1.852,1.878,0.009,0.012,12655.0,5862.0,1.0
"w[2,5]",0.01,0.989,-1.788,1.935,0.009,0.012,12811.0,6395.0,1.0
"w[2,6]",-0.01,1.005,-1.875,1.896,0.01,0.012,11005.0,5629.0,1.0
"w[3,0]",-0.229,0.669,-1.545,0.985,0.008,0.007,7832.0,6091.0,1.0
"w[3,1]",0.002,1.019,-1.877,1.915,0.009,0.013,12219.0,5674.0,1.0
"w[3,2]",0.004,1.007,-1.911,1.881,0.009,0.012,12610.0,5512.0,1.0
"w[3,3]",0.01,0.989,-1.698,2.011,0.009,0.012,11568.0,5835.0,1.0
"w[3,4]",0.0,0.984,-1.819,1.825,0.01,0.011,10011.0,6553.0,1.0
"w[3,5]",0.014,0.98,-1.8,1.848,0.009,0.012,11229.0,5776.0,1.0
"w[3,6]",0.018,0.994,-2.001,1.759,0.01,0.012,10600.0,5780.0,1.0
"w[4,0]",-0.179,0.627,-1.296,1.089,0.007,0.007,7504.0,5912.0,1.0
"w[4,1]",-0.005,0.997,-1.819,1.915,0.009,0.013,11548.0,5316.0,1.0
"w[4,2]",-0.012,1.01,-1.841,1.936,0.009,0.012,11523.0,5850.0,1.0
"w[4,3]",0.002,0.97,-1.895,1.713,0.009,0.011,11949.0,6340.0,1.0
"w[4,4]",0.012,0.964,-1.755,1.804,0.009,0.012,11606.0,6360.0,1.0
"w[4,5]",0.013,0.999,-1.859,1.878,0.01,0.012,10136.0,5980.0,1.0
"w[4,6]",-0.007,0.993,-1.856,1.865,0.01,0.012,10432.0,5510.0,1.0
"w[5,0]",2.218,0.765,0.884,3.735,0.014,0.01,3203.0,3057.0,1.0
"w[5,1]",-0.006,0.998,-1.863,1.848,0.009,0.013,11196.0,5807.0,1.0
"w[5,2]",-0.009,1.032,-1.988,1.919,0.01,0.012,9774.0,5226.0,1.0
"w[5,3]",-0.101,1.109,-2.232,1.947,0.025,0.018,1920.0,3576.0,1.0
"w[5,4]",-0.02,1.118,-2.123,2.074,0.015,0.013,5390.0,4473.0,1.0
"w[5,5]",0.011,1.099,-2.146,1.996,0.014,0.013,6568.0,5568.0,1.0
"w[5,6]",-0.009,1.06,-2.088,1.883,0.014,0.012,5615.0,4990.0,1.0
"w[6,0]",-0.311,0.596,-1.492,0.779,0.008,0.006,6358.0,5378.0,1.0
"w[6,1]",-0.0,0.987,-1.891,1.785,0.009,0.012,11161.0,5590.0,1.0
"w[6,2]",-0.009,0.987,-1.813,1.861,0.01,0.012,9264.0,5230.0,1.0
"w[6,3]",0.013,1.001,-1.936,1.831,0.01,0.012,10535.0,6023.0,1.0
"w[6,4]",-0.001,0.981,-1.777,1.914,0.01,0.011,9988.0,6097.0,1.0
"w[6,5]",0.018,0.994,-1.947,1.816,0.01,0.011,10581.0,6003.0,1.0
"w[6,6]",-0.001,1.01,-1.859,1.924,0.01,0.011,9908.0,6314.0,1.0
"w[7,0]",0.063,1.028,-1.797,2.03,0.018,0.012,3455.0,5380.0,1.0
"w[7,1]",-0.011,1.013,-1.936,1.862,0.009,0.013,12442.0,5264.0,1.0
"w[7,2]",-0.004,1.011,-1.847,1.952,0.01,0.013,9820.0,5322.0,1.0
"w[7,3]",-1.422,0.591,-2.532,-0.31,0.01,0.007,3739.0,3110.0,1.0
"w[7,4]",-0.055,1.015,-1.874,1.922,0.017,0.012,3663.0,5183.0,1.0
"w[7,5]",0.02,1.035,-2.035,1.823,0.024,0.017,1878.0,4713.0,1.0
"w[7,6]",-0.006,1.03,-1.898,1.956,0.015,0.012,4810.0,5390.0,1.0
"w[8,0]",-0.015,0.994,-1.918,1.845,0.01,0.012,10919.0,5291.0,1.0
"w[8,1]",-0.009,1.006,-1.888,1.868,0.009,0.012,13119.0,5904.0,1.0
"w[8,2]",-0.016,1.006,-1.917,1.881,0.009,0.013,13301.0,5521.0,1.0
"w[8,3]",0.004,1.012,-1.943,1.83,0.009,0.013,12721.0,4943.0,1.0
"w[8,4]",-0.0,1.005,-1.938,1.847,0.009,0.012,12528.0,5924.0,1.0
"w[8,5]",-0.008,1.009,-1.998,1.794,0.009,0.012,11366.0,6295.0,1.0
"w[8,6]",0.007,0.98,-1.9,1.818,0.009,0.011,12721.0,6405.0,1.0
"w[9,0]",-0.013,1.006,-1.929,1.838,0.009,0.012,11949.0,6092.0,1.0
"w[9,1]",-0.016,1.0,-1.907,1.816,0.009,0.012,12157.0,5814.0,1.0
"w[9,2]",0.015,1.006,-1.809,1.968,0.009,0.013,11473.0,5295.0,1.0
"w[9,3]",-0.003,0.985,-1.849,1.848,0.009,0.012,12448.0,5775.0,1.0
"w[9,4]",-0.008,0.974,-1.849,1.792,0.009,0.012,12945.0,5981.0,1.0
"w[9,5]",-0.008,1.001,-1.979,1.831,0.009,0.013,12054.0,5644.0,1.0
"w[9,6]",0.005,1.0,-1.843,1.893,0.009,0.012,11799.0,5537.0,1.0
"w[10,0]",-0.018,1.005,-1.887,1.889,0.009,0.012,11237.0,5878.0,1.0
"w[10,1]",0.036,1.0,-1.924,1.844,0.009,0.012,12640.0,5671.0,1.0
"w[10,2]",-0.005,0.982,-1.834,1.801,0.009,0.012,12969.0,5501.0,1.0
"w[10,3]",-0.007,1.002,-1.947,1.786,0.009,0.013,11498.0,5745.0,1.0
"w[10,4]",0.006,0.995,-1.792,1.931,0.009,0.012,11256.0,5738.0,1.0
"w[10,5]",0.001,1.004,-1.84,1.938,0.009,0.012,11319.0,5886.0,1.0
"w[10,6]",-0.006,1.004,-1.858,1.928,0.009,0.013,11857.0,5563.0,1.0
"w[11,0]",-0.014,1.016,-1.912,1.923,0.01,0.013,10753.0,5165.0,1.0
"w[11,1]",0.006,0.996,-1.858,1.837,0.01,0.012,10786.0,5609.0,1.0
"w[11,2]",-0.005,1.009,-1.95,1.85,0.01,0.012,11099.0,6129.0,1.0
"w[11,3]",0.009,1.003,-1.803,1.949,0.009,0.012,11403.0,5759.0,1.0
"w[11,4]",0.012,0.974,-1.784,1.832,0.009,0.012,11905.0,6126.0,1.0
"w[11,5]",-0.015,1.001,-1.984,1.81,0.009,0.012,12383.0,6167.0,1.0
"w[11,6]",0.002,0.992,-1.836,1.839,0.009,0.012,13114.0,6035.0,1.0
"w[12,0]",0.014,1.013,-1.91,1.919,0.009,0.012,11358.0,5761.0,1.0
"w[12,1]",-0.005,1.007,-1.806,1.979,0.009,0.014,11953.0,5224.0,1.0
"w[12,2]",0.006,0.991,-1.825,1.902,0.008,0.012,14101.0,6241.0,1.0
"w[12,3]",-0.004,0.989,-1.901,1.83,0.009,0.012,12792.0,5759.0,1.0
"w[12,4]",0.008,0.992,-1.9,1.82,0.009,0.012,12616.0,6153.0,1.0
"w[12,5]",0.001,0.999,-1.989,1.743,0.009,0.013,12097.0,5555.0,1.0
"w[12,6]",-0.024,0.996,-1.931,1.804,0.009,0.013,12006.0,5582.0,1.0
"w[13,0]",-0.009,1.006,-1.944,1.849,0.009,0.012,12829.0,5187.0,1.0
"w[13,1]",0.027,1.014,-1.845,1.981,0.01,0.013,11057.0,5505.0,1.0
"w[13,2]",0.0,0.982,-1.817,1.837,0.009,0.012,12045.0,5635.0,1.0
"w[13,3]",0.0,1.002,-1.926,1.835,0.008,0.012,14182.0,6249.0,1.0
"w[13,4]",-0.009,1.001,-1.918,1.81,0.009,0.012,11830.0,5622.0,1.0
"w[13,5]",0.005,0.99,-1.82,1.911,0.009,0.013,12979.0,5849.0,1.0
"w[13,6]",0.005,1.017,-1.853,1.939,0.01,0.012,11383.0,5960.0,1.0
"w[14,0]",-0.011,1.009,-1.867,1.867,0.009,0.012,11586.0,5602.0,1.0
"w[14,1]",0.063,1.033,-1.808,2.109,0.01,0.013,11543.0,5441.0,1.0
"w[14,2]",0.002,1.009,-1.934,1.859,0.009,0.013,11587.0,5572.0,1.0
"w[14,3]",0.038,1.031,-1.8,2.079,0.009,0.013,13257.0,5676.0,1.0
"w[14,4]",-0.001,1.013,-1.954,1.863,0.009,0.013,12662.0,5332.0,1.0
"w[14,5]",-0.002,1.014,-1.879,1.893,0.01,0.012,10351.0,5807.0,1.0
"w[14,6]",-0.008,0.994,-1.852,1.881,0.009,0.012,12540.0,5459.0,1.0
"w[15,0]",-0.007,0.998,-1.957,1.807,0.009,0.012,12533.0,5893.0,1.0
"w[15,1]",-0.006,0.989,-1.887,1.777,0.01,0.012,10544.0,5935.0,1.0
"w[15,2]",0.003,1.013,-1.98,1.849,0.01,0.013,10278.0,5967.0,1.0
"w[15,3]",-0.011,1.0,-1.808,1.955,0.009,0.012,12241.0,5724.0,1.0
"w[15,4]",-0.0,0.995,-1.87,1.884,0.009,0.012,11387.0,5618.0,1.0
"w[15,5]",-0.008,1.005,-1.927,1.861,0.01,0.012,10406.0,6056.0,1.0
"w[15,6]",0.006,0.974,-1.815,1.867,0.009,0.012,12463.0,5863.0,1.0
"w[16,0]",0.005,1.007,-1.868,1.959,0.01,0.012,10902.0,5975.0,1.0
"w[16,1]",-0.006,1.023,-1.921,1.923,0.01,0.012,9864.0,5455.0,1.0
"w[16,2]",0.001,1.011,-1.925,1.831,0.01,0.012,11153.0,6018.0,1.0
"w[16,3]",0.003,1.0,-1.868,1.939,0.009,0.012,11888.0,5508.0,1.0
"w[16,4]",0.002,0.978,-1.827,1.827,0.009,0.012,11137.0,5922.0,1.0
"w[16,5]",0.003,1.019,-1.895,1.904,0.009,0.013,13341.0,5595.0,1.0
"w[16,6]",0.001,1.022,-1.903,1.958,0.009,0.012,11675.0,5930.0,1.0
"w[17,0]",0.025,1.004,-1.869,1.903,0.014,0.011,4881.0,5788.0,1.0
"w[17,1]",0.0,0.994,-1.868,1.884,0.009,0.012,11458.0,5657.0,1.0
"w[17,2]",-0.012,0.999,-1.834,1.965,0.009,0.012,11651.0,5573.0,1.0
"w[17,3]",-1.049,0.491,-1.999,-0.116,0.008,0.006,3954.0,2766.0,1.0
"w[17,4]",-0.022,1.014,-1.911,1.892,0.014,0.011,5414.0,5775.0,1.0
"w[17,5]",0.025,1.011,-1.816,1.941,0.019,0.013,2865.0,5799.0,1.0
"w[17,6]",0.009,0.989,-1.846,1.877,0.012,0.011,6970.0,5608.0,1.0
"w[18,0]",-0.062,1.039,-2.064,1.83,0.019,0.014,2891.0,4582.0,1.0
"w[18,1]",-0.011,0.995,-1.851,1.924,0.009,0.013,11418.0,5397.0,1.0
"w[18,2]",-0.006,1.025,-1.945,1.866,0.011,0.012,8508.0,5686.0,1.0
"w[18,3]",1.583,0.506,0.663,2.551,0.013,0.009,1736.0,1333.0,1.0
"w[18,4]",0.069,1.05,-1.815,2.077,0.019,0.013,3034.0,4521.0,1.0
"w[18,5]",-0.011,1.048,-1.907,1.99,0.026,0.019,1607.0,4577.0,1.0
"w[18,6]",-0.002,1.017,-1.896,1.907,0.016,0.012,3866.0,4791.0,1.0
"w[19,0]",-0.038,0.467,-0.926,0.834,0.007,0.007,4958.0,4488.0,1.0
"w[19,1]",0.035,1.004,-1.88,1.874,0.009,0.012,12266.0,6182.0,1.0
"w[19,2]",-0.007,0.985,-1.871,1.828,0.009,0.012,12808.0,6413.0,1.0
"w[19,3]",0.306,0.467,-0.548,1.211,0.007,0.008,4266.0,2422.0,1.0
"w[19,4]",0.02,0.969,-1.786,1.837,0.01,0.01,9207.0,6566.0,1.0
"w[19,5]",0.001,0.977,-1.834,1.827,0.011,0.012,8129.0,5387.0,1.0
"w[19,6]",-0.012,0.961,-1.79,1.843,0.01,0.011,8490.0,6679.0,1.0
"w[20,0]",-0.015,0.482,-0.923,0.903,0.01,0.007,2259.0,3622.0,1.0
"w[20,1]",-0.013,1.024,-1.904,1.906,0.009,0.012,12053.0,5993.0,1.0
"w[20,2]",-0.009,0.984,-1.855,1.834,0.009,0.012,11732.0,6377.0,1.0
"w[20,3]",-1.001,0.46,-1.843,-0.094,0.008,0.006,3531.0,1923.0,1.0
"w[20,4]",-0.094,0.925,-1.833,1.665,0.011,0.01,6678.0,5512.0,1.0
"w[20,5]",0.025,0.993,-1.822,1.872,0.017,0.012,3559.0,6138.0,1.0
"w[20,6]",-0.013,1.0,-1.885,1.867,0.013,0.012,5912.0,5790.0,1.0
"w[21,0]",0.011,0.978,-1.818,1.868,0.011,0.01,8440.0,6230.0,1.0
"w[21,1]",-0.015,0.99,-1.958,1.815,0.009,0.012,12465.0,5586.0,1.0
"w[21,2]",0.043,0.963,-1.772,1.869,0.01,0.011,9960.0,5993.0,1.0
"w[21,3]",-0.278,0.472,-1.156,0.603,0.007,0.007,4343.0,2162.0,1.0
"w[21,4]",-0.012,0.985,-1.772,1.933,0.01,0.012,10160.0,5569.0,1.0
"w[21,5]",0.009,0.98,-1.819,1.874,0.01,0.011,9540.0,5595.0,1.0
"w[21,6]",0.007,0.981,-1.86,1.842,0.01,0.012,9987.0,5439.0,1.0
"w[22,0]",-0.093,1.089,-2.068,1.969,0.025,0.018,1859.0,4400.0,1.0
"w[22,1]",0.038,1.003,-1.896,1.879,0.009,0.013,11748.0,5844.0,1.0
"w[22,2]",-0.0,1.018,-1.962,1.88,0.012,0.011,6670.0,5594.0,1.0
"w[22,3]",2.251,0.525,1.238,3.205,0.019,0.013,947.0,789.0,1.01
"w[22,4]",0.069,1.078,-1.905,2.14,0.026,0.019,1660.0,3355.0,1.01
"w[22,5]",-0.056,1.098,-1.989,2.15,0.037,0.026,868.0,1449.0,1.0
"w[22,6]",-0.017,1.081,-2.0,2.045,0.023,0.017,2122.0,2594.0,1.0
"w[23,0]",-0.036,1.007,-1.949,1.781,0.012,0.012,6813.0,5624.0,1.0
"w[23,1]",0.004,0.994,-1.866,1.892,0.01,0.012,10826.0,5794.0,1.0
"w[23,2]",-0.008,1.002,-1.853,1.894,0.01,0.012,10744.0,5504.0,1.0
"w[23,3]",0.829,0.463,-0.051,1.736,0.007,0.005,4544.0,2814.0,1.0
"w[23,4]",0.029,1.002,-1.842,1.877,0.01,0.012,9240.0,6033.0,1.0
"w[23,5]",-0.042,0.992,-1.911,1.806,0.014,0.011,4896.0,5802.0,1.0
"w[23,6]",-0.005,0.998,-1.877,1.881,0.01,0.012,9925.0,5416.0,1.0
"w[24,0]",0.004,0.991,-1.805,1.893,0.009,0.012,11254.0,6267.0,1.0
"w[24,1]",0.023,0.975,-1.902,1.754,0.009,0.011,11515.0,5501.0,1.0
"w[24,2]",0.006,1.013,-1.849,1.942,0.01,0.013,10235.0,5158.0,1.0
"w[24,3]",-0.224,0.453,-1.091,0.607,0.007,0.007,4788.0,3714.0,1.0
"w[24,4]",0.005,0.985,-1.81,1.888,0.009,0.012,11909.0,5877.0,1.0
"w[24,5]",0.008,0.977,-1.896,1.799,0.01,0.011,9400.0,5553.0,1.0
"w[24,6]",-0.009,0.983,-1.961,1.744,0.01,0.012,10276.0,5920.0,1.0
"w[25,0]",-0.11,1.11,-2.064,2.115,0.031,0.022,1259.0,3924.0,1.0
"w[25,1]",0.028,1.037,-1.992,1.951,0.009,0.013,12025.0,5352.0,1.0
"w[25,2]",0.015,1.052,-1.881,2.098,0.013,0.013,6617.0,5387.0,1.0
"w[25,3]",2.774,0.566,1.728,3.839,0.022,0.015,854.0,834.0,1.01
"w[25,4]",0.107,1.125,-2.051,2.215,0.032,0.023,1265.0,1808.0,1.0
"w[25,5]",-0.061,1.164,-2.23,2.179,0.049,0.035,579.0,853.0,1.01
"w[25,6]",-0.015,1.127,-2.046,2.208,0.026,0.018,1883.0,2590.0,1.0
"w[26,0]",-0.008,0.989,-1.8,1.882,0.011,0.012,8520.0,5793.0,1.0
"w[26,1]",-0.031,0.987,-1.833,1.872,0.009,0.012,11474.0,5860.0,1.0
"w[26,2]",0.006,0.995,-1.819,1.897,0.009,0.013,11170.0,5558.0,1.0
"w[26,3]",0.431,0.451,-0.425,1.293,0.007,0.005,4743.0,2528.0,1.0
"w[26,4]",0.019,0.992,-1.793,1.885,0.01,0.012,9210.0,5858.0,1.0
"w[26,5]",0.014,0.984,-1.834,1.887,0.011,0.012,8497.0,6108.0,1.0
"w[26,6]",0.007,0.98,-1.799,1.877,0.01,0.012,10245.0,5532.0,1.0
"w[27,0]",-0.048,1.01,-1.934,1.854,0.016,0.011,4127.0,5362.0,1.0
"w[27,1]",-0.016,1.014,-1.976,1.813,0.01,0.012,10346.0,6277.0,1.0
"w[27,2]",0.002,1.018,-1.89,1.891,0.01,0.012,10533.0,6063.0,1.0
"w[27,3]",1.364,0.474,0.463,2.258,0.01,0.007,2320.0,1244.0,1.0
"w[27,4]",0.054,1.036,-1.852,2.019,0.017,0.012,3913.0,5139.0,1.0
"w[27,5]",-0.029,1.022,-1.954,1.899,0.021,0.015,2273.0,5638.0,1.0
"w[27,6]",0.003,1.015,-1.817,1.984,0.015,0.012,4645.0,5545.0,1.0
"w[28,0]",0.032,0.994,-1.865,1.833,0.012,0.011,6688.0,5519.0,1.0
"w[28,1]",-0.014,1.002,-1.844,1.864,0.01,0.012,10541.0,5704.0,1.0
"w[28,2]",-0.009,1.009,-1.898,1.881,0.01,0.012,11077.0,5592.0,1.0
"w[28,3]",-0.908,0.469,-1.796,-0.003,0.008,0.006,3714.0,2338.0,1.0
"w[28,4]",-0.02,0.988,-1.851,1.838,0.013,0.012,5622.0,5669.0,1.0
"w[28,5]",0.006,0.996,-1.882,1.856,0.016,0.012,3870.0,5305.0,1.0
"w[28,6]",0.012,1.001,-1.862,1.871,0.011,0.012,8205.0,5727.0,1.0
"w[29,0]",0.029,0.983,-1.838,1.843,0.011,0.012,7649.0,5463.0,1.0
"w[29,1]",-0.013,1.024,-2.0,1.875,0.009,0.013,12725.0,5509.0,1.0
"w[29,2]",0.017,1.014,-1.791,2.018,0.01,0.012,9763.0,5359.0,1.0
"w[29,3]",-0.804,0.457,-1.707,0.064,0.008,0.006,3524.0,2000.0,1.0
"w[29,4]",-0.021,1.0,-1.807,1.918,0.012,0.011,6934.0,5688.0,1.0
"w[29,5]",0.029,0.983,-1.773,1.875,0.014,0.012,5163.0,4856.0,1.0
"w[29,6]",0.007,1.003,-1.901,1.871,0.011,0.012,8808.0,5350.0,1.0
"w[30,0]",0.017,1.0,-1.805,1.915,0.009,0.013,11884.0,5440.0,1.0
"w[30,1]",0.021,0.994,-1.863,1.862,0.009,0.012,11161.0,5540.0,1.0
"w[30,2]",-0.019,1.037,-2.066,1.861,0.01,0.013,10934.0,5210.0,1.0
"w[30,3]",0.011,0.999,-1.759,2.011,0.009,0.013,12152.0,5475.0,1.0
"w[30,4]",0.01,0.988,-1.775,1.893,0.009,0.012,11738.0,5581.0,1.0
"w[30,5]",0.007,0.992,-1.93,1.786,0.009,0.013,11714.0,5370.0,1.0
"w[30,6]",0.008,1.002,-1.883,1.878,0.01,0.012,10596.0,5774.0,1.0
"w[31,0]",0.045,1.005,-1.836,1.956,0.012,0.012,7127.0,5285.0,1.0
"w[31,1]",0.015,0.996,-1.859,1.918,0.009,0.012,11490.0,5895.0,1.0
"w[31,2]",-0.009,1.008,-1.811,1.923,0.01,0.012,10765.0,5495.0,1.0
"w[31,3]",-0.888,0.456,-1.785,-0.075,0.007,0.005,4134.0,2401.0,1.0
"w[31,4]",-0.026,0.989,-1.883,1.81,0.013,0.011,5719.0,5500.0,1.0
"w[31,5]",0.021,0.995,-1.791,1.969,0.015,0.011,4447.0,5215.0,1.0
"w[31,6]",0.01,0.974,-1.841,1.822,0.011,0.011,7244.0,5408.0,1.0
"w[32,0]",-0.002,0.983,-1.948,1.74,0.01,0.012,10579.0,6068.0,1.0
"w[32,1]",-0.001,0.98,-1.901,1.726,0.009,0.012,10763.0,5616.0,1.0
"w[32,2]",-0.005,1.004,-1.81,1.932,0.01,0.012,10928.0,6009.0,1.0
"w[32,3]",0.311,0.444,-0.523,1.152,0.006,0.006,4833.0,2641.0,1.0
"w[32,4]",0.019,0.982,-1.825,1.838,0.01,0.011,9011.0,5419.0,1.0
"w[32,5]",0.007,0.969,-1.85,1.791,0.01,0.012,9249.0,5744.0,1.0
"w[32,6]",-0.013,0.968,-1.774,1.847,0.01,0.011,9640.0,6439.0,1.0
"w[33,0]",-0.014,0.994,-1.962,1.774,0.011,0.011,7678.0,6357.0,1.0
"w[33,1]",0.012,1.002,-1.875,1.895,0.009,0.013,12681.0,5942.0,1.0
"w[33,2]",0.001,1.001,-1.83,1.9,0.009,0.013,13631.0,5540.0,1.0
"w[33,3]",0.634,0.457,-0.235,1.513,0.007,0.005,4680.0,1918.0,1.0
"w[33,4]",0.018,0.983,-1.82,1.883,0.011,0.012,7536.0,5444.0,1.0
"w[33,5]",-0.018,0.987,-1.844,1.835,0.012,0.011,6982.0,6029.0,1.0
"w[33,6]",-0.004,0.993,-1.852,1.909,0.011,0.011,8535.0,5669.0,1.0
"w[34,0]",0.027,1.001,-1.854,1.915,0.009,0.012,11213.0,5770.0,1.0
"w[34,1]",-0.016,1.012,-1.855,1.98,0.009,0.013,12519.0,5491.0,1.0
"w[34,2]",0.012,0.987,-1.881,1.793,0.009,0.011,10973.0,5674.0,1.0
"w[34,3]",-0.307,0.447,-1.102,0.607,0.006,0.006,5629.0,2774.0,1.01
"w[34,4]",-0.012,0.996,-1.789,1.952,0.01,0.013,9860.0,5095.0,1.0
"w[34,5]",-0.004,0.994,-1.876,1.843,0.009,0.012,11574.0,6092.0,1.0
"w[34,6]",-0.005,0.986,-1.815,1.825,0.009,0.012,10964.0,5800.0,1.0
"w[35,0]",-0.009,0.977,-1.894,1.818,0.01,0.011,9454.0,6036.0,1.0
"w[35,1]",0.004,1.014,-1.939,1.884,0.009,0.013,11500.0,5513.0,1.0
"w[35,2]",-0.052,0.955,-1.797,1.791,0.011,0.011,8004.0,5467.0,1.0
"w[35,3]",-0.261,0.453,-1.106,0.6,0.007,0.007,4807.0,2514.0,1.01
"w[35,4]",-0.021,0.977,-1.804,1.853,0.01,0.011,9212.0,6010.0,1.0
"w[35,5]",0.009,0.945,-1.808,1.742,0.009,0.011,10604.0,5889.0,1.0
"w[35,6]",0.016,1.008,-1.85,1.899,0.01,0.012,9780.0,6049.0,1.0
"w[36,0]",-0.082,1.058,-1.953,2.014,0.024,0.017,1951.0,4454.0,1.0
"w[36,1]",-0.004,0.987,-1.936,1.779,0.01,0.012,10069.0,5562.0,1.0
"w[36,2]",0.019,1.024,-1.961,1.881,0.012,0.012,7408.0,4862.0,1.0
"w[36,3]",2.037,0.499,1.03,2.917,0.017,0.012,1201.0,820.0,1.0
"w[36,4]",0.079,1.065,-2.021,1.981,0.023,0.017,2077.0,3550.0,1.0
"w[36,5]",-0.05,1.084,-2.023,2.027,0.033,0.023,1090.0,1670.0,1.0
"w[36,6]",-0.009,1.054,-2.046,1.894,0.02,0.014,2687.0,3472.0,1.0
"w[37,0]",-0.077,1.096,-1.995,2.138,0.026,0.019,1758.0,4281.0,1.0
"w[37,1]",0.02,1.001,-1.957,1.792,0.009,0.013,12876.0,5481.0,1.0
"w[37,2]",0.019,0.991,-1.872,1.877,0.011,0.012,8939.0,6037.0,1.0
"w[37,3]",2.237,0.513,1.243,3.149,0.018,0.013,983.0,1128.0,1.01
"w[37,4]",0.074,1.102,-2.088,2.056,0.027,0.019,1643.0,2198.0,1.0
"w[37,5]",-0.037,1.103,-2.151,2.007,0.037,0.026,904.0,1245.0,1.0
"w[37,6]",-0.021,1.059,-2.081,1.897,0.021,0.015,2613.0,5075.0,1.0
"w[38,0]",0.012,0.984,-1.945,1.772,0.011,0.011,7979.0,5878.0,1.0
"w[38,1]",-0.008,1.021,-2.038,1.853,0.009,0.013,12117.0,5625.0,1.0
"w[38,2]",0.014,0.997,-1.949,1.789,0.011,0.012,8927.0,5538.0,1.0
"w[38,3]",-0.364,0.452,-1.2,0.498,0.008,0.007,3893.0,2194.0,1.0
"w[38,4]",-0.013,0.999,-1.815,1.923,0.01,0.012,9108.0,5855.0,1.0
"w[38,5]",0.016,0.958,-1.876,1.713,0.01,0.011,8589.0,6213.0,1.0
"w[38,6]",-0.001,0.987,-1.85,1.909,0.01,0.012,10749.0,5796.0,1.0
"w[39,0]",0.012,0.996,-1.805,1.878,0.01,0.012,9441.0,6013.0,1.0
"w[39,1]",-0.023,0.989,-1.834,1.844,0.009,0.012,12550.0,6311.0,1.0
"w[39,2]",0.007,0.986,-1.785,1.916,0.009,0.012,12538.0,5682.0,1.0
"w[39,3]",-0.397,0.439,-1.214,0.48,0.007,0.006,4609.0,2286.0,1.0
"w[39,4]",-0.018,0.963,-1.861,1.783,0.01,0.011,9109.0,6032.0,1.0
"w[39,5]",0.004,0.981,-1.838,1.829,0.01,0.011,10131.0,5695.0,1.0
"w[39,6]",0.007,0.956,-1.86,1.728,0.01,0.011,8904.0,6116.0,1.0
"w[40,0]",0.03,0.994,-1.949,1.783,0.011,0.012,7759.0,5252.0,1.0
"w[40,1]",-0.007,0.972,-1.843,1.834,0.009,0.012,11968.0,6250.0,1.0
"w[40,2]",-0.013,0.986,-1.865,1.865,0.009,0.012,11671.0,5421.0,1.0
"w[40,3]",-0.698,0.442,-1.542,0.149,0.007,0.005,4359.0,2757.0,1.0
"w[40,4]",-0.017,0.991,-1.841,1.842,0.011,0.012,8685.0,5622.0,1.0
"w[40,5]",-0.004,0.986,-1.85,1.877,0.013,0.012,5902.0,5753.0,1.0
"w[40,6]",-0.004,1.007,-1.855,1.914,0.011,0.012,7853.0,5569.0,1.0
"w[41,0]",0.02,0.992,-1.832,1.883,0.01,0.012,9368.0,6024.0,1.0
"w[41,1]",0.006,1.001,-1.819,1.92,0.009,0.012,12075.0,6106.0,1.0
"w[41,2]",-0.0,0.982,-1.806,1.874,0.01,0.012,10322.0,5831.0,1.0
"w[41,3]",-0.353,0.435,-1.2,0.438,0.007,0.007,4611.0,1746.0,1.0
"w[41,4]",-0.023,0.99,-1.883,1.875,0.01,0.012,9835.0,5679.0,1.0
"w[41,5]",0.017,0.974,-1.796,1.835,0.01,0.012,9401.0,6116.0,1.0
